Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
125	fg1_m13	1	1.42	3	1	0.0	0.0	0.6264674342228147	-2.614226460050689	4.9448985298156245	-0.07224812459064335	-0.08532045720301684	3.6729	0.24797691896438984	59	31.26	0.03	0.03	8.02	0.39	0.6	2.17	3.87	0.96	0.48	368	9.16	8.22	52.41	0.0	-1.12	100.81	20.83	0.75	-0.28	0.0	0.75	-0.7
126	fg1_m13	1	1.47	3	1	0.0	0.0	0.5862068327377448	-2.5280485565145248	4.849703428719948	-0.02210281843517111	-0.005080256278977674	3.5743	0.2306761438412239	64	20.34	0.04	0.04	8.94	0.4	0.58	2.48	2.52	0.68	0.48	368	10.06	6.01	48.34	-0.08	-1.15	100.41	20.77	0.85	0.01	0.08	0.85	-1.17
127	fg1_m13	1	1.52	3	1	0.0	0.0	0.5712209945485617	-2.4525186917205613	4.4526207674419815	0.006737452756253442	-0.009782360534455484	3.5986	0.2922600450551792	69	32.33	0.03	0.04	10.95	0.43	0.28	5.94	6.55	0.68	0.48	368	9.26	2.7	62.75	0.07	-1.07	107.67	20.62	0.56	-0.34	0.07	0.56	-1.2
128	fg1_m13	1	1.66	3	1	0.0	0.0	0.5825654556749079	-2.523616207399193	4.672167537132899	0.04553199323421498	-0.004185142189656015	3.5272	0.14334015470544098	75	22.18	0.04	0.04	9.55	0.39	0.22	3.63	4.16	0.96	0.48	368	8.63	10.77	55.86	-0.03	-1.1	102.34	19.69	0.62	-0.38	0.03	0.62	2.39
129	fg1_m13	1	1.71	3	1	0.0	0.0	0.5703621850180649	-2.450258825536896	4.6287967745318115	0.002154883417566072	-0.007049528674533608	3.2329	0.11576774088955667	82	15.92	0.03	0.05	9.96	0.39	0.34	2.56	3.73	0.86	0.48	368	8.47	13.37	59.76	0.01	-1.07	105.52	19.83	0.57	-0.43	0.01	0.57	-0.55
130	fg1_m13	1	1.81	3	2	15.946791520727816	5.363397682442381	0.6182211815861198	-2.5514118628237257	4.720561231403032	-0.02052413574318429	-0.17382883756605835	3.3310000000000004	0.412723455374754	94	6.84	0.04	0.04	8.9	0.42	0.42	1.68	1.76	0.86	0.48	368	9.39	20.4	52.23	0.04	-1.19	101.65	21.12	0.75	-0.26	0.04	0.75	1.72
131	fg1_m13	1	1.86	3	2	14.27241079943324	4.725850730503239	0.5595421042089535	-2.3370411422158157	4.33197674832762	0.005212052159406846	-0.03830574451861125	3.1539	0.2272728185726188	100	23.57	0.03	0.04	9.67	0.42	0.31	4.6	5.49	0.86	0.48	368	8.79	21.33	58.8	-0.09	-1.08	102.72	20.59	0.57	-0.45	0.09	0.57	-1.09
132	fg1_m13	1	1.91	3	2	12.275484312690551	4.535237134514449	0.5395190145494035	-2.3866309005934707	4.169672888305272	-0.012038242185402856	-0.007959374360567963	3.1518	0.15583542115962948	104	24.62	0.03	0.05	8.51	0.46	0.32	3.52	6.28	0.86	0.48	368	9.6	28.03	57.24	0.0	-1.1	103.08	20.2	0.75	-0.21	0.0	0.75	1.95
133	fg1_m13	1	1.96	3	2	9.790268877535734	5.053589947531671	0.5780858100976067	-2.2349270002891033	4.511750903874863	0.013204462591733869	-0.18747417588523246	3.3236	0.1856788293307168	107	3.09	0.03	0.04	8.57	0.49	0.57	2.24	3.05	0.68	0.48	368	10.11	42.65	50.63	0.01	-1.25	100.23	21.65	0.86	-0.31	0.01	0.86	1.95
134	fg1_m13	1	2.0	3	2	6.9835320775219465	5.2727842332392685	0.6125834793396582	-1.1482986426610444	4.191485634462392	0.14980385912798788	-0.05557823647568807	3.1233	0.4891203339201319	113	14.87	0.04	0.05	10.05	0.52	0.52	3.48	4.1	0.86	0.48	368	10.03	49.57	58.25	-0.04	-1.15	105.67	19.5	0.78	-0.09	0.04	0.78	0.61
135	fg1_m13	1	2.05	3	2	3.5863795376086225	5.777234552326486	0.587450686122946	-1.396214414947699	3.616311738508691	0.2798136228643633	-0.008452908440490141	3.1021	0.2808673431291155	119	17.61	0.04	0.07	27.1	0.53	0.11	28.37	50.85	2.8	0.21	1170	15.2	30.65	116.25	1.07	1.65	121.53	63.56	1.76	2.2	1.07	1.76	-1.36
136	fg1_m13	1	2.1	3	2	2.9131658258480444	4.592826080280612	0.5956055690063925	-1.3712300657361056	2.8017357915617387	0.3504722757462756	-0.002147939042849293	1.9331	0.3166183753058801	126	56.59	0.1	0.09	29.34	0.51	0.43	10.83	9.93	1.29	0.48	365	11.19	40.76	129.59	0.27	-1.24	180.95	51.52	-0.15	-1.11	0.27	0.15	0.69
137	fg1_m13	1	2.15	3	2	7.699408711063483	11.197472383220962	0.5848574214348979	-1.0600426495094393	3.8609789122629934	0.2703969078927549	-0.008410204091276937	4.6937	0.5706402676345804	133	19.13	0.07	0.06	10.81	0.33	0.48	8.88	11.63	0.68	0.77	751	13.01	9.97	56.61	0.04	-1.22	120.31	24.45	0.4	-0.92	0.04	0.4	1.76
138	fg1_m13	1	2.2	3	2	9.560040088828098	6.70069730948714	0.599605693940277	-1.010587688474903	4.57704383336768	0.1715814695133971	-0.1927854177933873	3.0307	0.7656164456975263	140	36.8	0.06	0.03	8.59	0.33	0.41	5.03	4.9	0.68	0.48	367	9.29	2.91	49.19	-0.08	-1.12	121.54	17.85	0.67	-0.23	0.08	0.67	0.05
139	fg1_m13	1	2.25	3	2	10.33338310242049	6.084711619760292	0.5767246719091779	-2.3050673295731974	4.389155551030318	0.009250325077750608	-0.07943290659985584	2.5656	0.2722713217422105	147	36.38	0.04	0.04	8.6	0.32	0.49	3.28	4.38	0.86	0.48	368	8.03	3.65	52.4	-0.05	-1.26	121.56	18.82	0.34	-0.57	0.05	0.34	0.62
153	fg1_m13	0	8.38	3	1	0.0	0.0	0.5819170045654907	-2.330518477471213	3.763928856159681	-0.06908403174919885	-0.13083101430864422	2.2579	0.07973792563189798	242	68.26	0.04	0.03	7.51	0.42	0.59	0.55	1.12	0.68	0.48	778	56.49	1.16	70.26	-0.02	-1.33	127.52	12.54	0.94	0.48	0.02	0.94	-1.33
154	fg1_m13	0	0.1	4	1	0.0	0.0	0.519825755604524	-1.7841094365550487	2.7345840361896308	-0.050960900911673636	-0.02899796149132337	0.8895	0.05470087265156173	4	1.52	0.02	0.06	6.79	0.75	0.21	1.94	5.42	0.68	0.48	1256	15.36	1.67	66.86	-0.06	-1.21	54.71	15.68	-0.01	-0.25	0.06	0.01	-0.8
155	fg1_m13	1	0.39	4	2	13.634794104514404	4.092606597300112	0.5852003316832508	-0.6940361132574681	3.4430070386309453	0.1784034207759234	-0.17404540082553172	0.8725	0.367570751653421	11	14.52	0.02	0.05	6.63	0.79	0.14	2.45	9.57	0.68	0.77	764	14.39	2.9	61.17	0.03	-1.21	65.37	14.38	0.19	0.45	0.03	0.19	0.21
156	fg1_m13	1	0.49	4	2	19.06975593417205	4.0345955018982975	0.5118347595892759	-1.592601284337616	3.0361965286087136	0.10984770691461654	0.03412783458875356	0.565	0.4317754224860596	18	63.41	0.04	0.06	6.58	0.63	0.52	13.46	33.89	1.09	0.77	1488	21.06	16.05	56.87	-0.0	-1.02	57.98	17.4	0.26	0.21	0.0	0.26	0.75
157	fg1_m13	1	0.68	4	1	0.0	0.0	0.5843227996118151	-1.9338838170980213	3.57534090857983	0.10510070024712367	0.0077343040029229934	1.5066	0.3668357696773423	31	5.01	0.06	0.07	10.12	0.5	0.23	10.63	15.74	0.68	0.21	1225	16.38	6.67	48.37	-0.07	-1.08	66.07	12.33	0.63	0.38	0.07	0.63	0.73
158	fg1_m13	1	0.88	4	2	8.297672877011307	13.984276424802918	0.5890824583380306	-2.371905538489881	5.1700083116456055	-0.0077025555138375	-0.007887495554602246	3.6406	0.18492584450211305	38	16.89	0.04	0.04	5.89	0.24	0.33	3.68	4.18	0.96	0.48	368	8.23	2.92	32.02	-0.03	-1.0	88.31	18.47	0.44	-0.6	0.03	0.44	0.54
159	fg1_m13	1	1.17	4	1	0.0	0.0	0.5827828632028265	-2.633805519408256	5.045860370604377	-0.03949052657083851	-0.01468229540305579	3.5215	0.06616560932980285	44	17.1	0.04	0.04	5.18	0.21	0.39	15.21	11.19	0.68	0.77	368	7.72	6.18	27.09	-0.14	-1.19	90.69	17.43	0.62	-0.47	0.14	0.62	0.64
160	fg1_m13	1	1.27	4	1	0.0	0.0	0.6052830468951541	-2.473874650023701	4.976325879385226	0.016701422276427944	-0.018493757904947096	3.6924	0.22909253520984546	49	81.12	0.05	0.06	7.05	0.23	0.19	12.11	11.49	0.68	0.48	368	7.41	3.4	36.21	-0.13	-0.95	96.75	14.38	0.54	-0.63	0.13	0.54	-0.97
161	fg1_m13	1	1.37	4	1	0.0	0.0	0.6093660305502022	-2.5073447314855284	5.567332194338384	-0.12052884052673367	-0.09159112552203612	3.699	0.25565178127953275	55	8.36	0.05	0.03	5.15	0.18	0.41	14.85	13.78	0.68	0.48	368	7.03	5.73	25.82	-0.05	-1.14	91.3	14.56	0.3	-0.68	0.05	0.3	-1.24
164	fg1_m13	1	1.52	4	1	0.0	0.0	0.6026063885291116	-2.666183994054963	5.081441709481912	0.005992845791142301	-0.002533093411536172	3.5807	0.24471684599680574	70	16.77	0.05	0.04	6.06	0.18	0.3	25.89	22.15	0.68	0.48	368	6.84	3.42	27.33	0.02	-1.12	93.83	16.14	0.51	-0.68	0.02	0.51	-0.2
165	fg1_m13	1	1.66	4	1	0.0	0.0	0.6209370625056294	-2.6957602005495955	5.0697272544964935	-0.006776260417630082	-0.04007980551178745	3.2881	0.16796225100876344	76	42.91	0.04	0.04	6.36	0.13	0.22	53.76	38.23	0.96	0.48	368	5.44	3.95	28.9	0.07	-0.82	95.31	14.72	0.65	-0.53	0.07	0.65	0.01
166	fg1_m13	1	1.71	4	1	0.0	0.0	0.5897133086513553	-2.6356791624361677	4.9196458530037095	-0.035288284556142954	-0.009662932166591658	3.4657	0.1642776842046607	83	31.34	0.05	0.03	5.29	0.18	0.19	22.8	15.62	1.09	0.48	368	5.93	8.6	27.84	-0.01	-1.23	94.47	14.94	0.47	-0.82	0.01	0.47	0.78
168	fg1_m13	1	1.81	4	1	0.0	0.0	0.6234674752517712	-2.5043221626561243	4.912772276136303	-0.008092794296902496	-0.14726370923294274	3.222	0.2121720746082063	95	74.72	0.05	0.04	6.19	0.18	0.16	29.11	18.92	0.68	0.48	368	6.54	4.13	29.94	-0.13	-1.09	95.49	13.36	0.49	-0.49	0.13	0.49	0.83
169	fg1_m13	1	1.86	4	1	0.0	0.0	0.5671701024234804	-2.4982739728665964	4.74401880386916	-0.067123024713215	-0.06901864142966252	3.3909	0.11613970211888425	101	16.65	0.04	0.05	5.21	0.2	0.37	8.04	9.63	0.86	0.48	368	7.92	0.87	27.46	-0.02	-1.09	94.01	15.8	0.46	-0.5	0.02	0.46	-0.47
170	fg1_m13	1	1.91	4	1	0.0	0.0	0.5571574821429895	-2.5618649680488232	4.675432216404466	-0.043562219958224416	-0.009291635404432915	3.2584	0.16622279533059633	105	14.35	0.07	0.03	4.6	0.2	0.27	16.78	9.76	0.68	0.77	368	7.86	3.99	27.58	-0.04	-1.06	95.04	13.99	0.56	-0.68	0.04	0.56	0.16
171	fg1_m13	1	1.96	4	1	0.0	0.0	0.5883150140650322	-2.5492195339142016	4.716571233950591	-0.04696511835401363	-0.036774896248715855	3.1232	0.22901439840335205	108	70.42	0.06	0.04	6.2	0.22	0.12	5.05	6.13	0.68	0.48	368	7.87	9.97	31.17	-0.1	-1.11	95.82	14.81	0.67	-0.5	0.1	0.67	1.13
172	fg1_m13	1	2.0	4	1	0.0	0.0	0.6100870863146787	-2.654988616285242	4.653663468315104	-0.01737190272056113	-0.10018171182702547	3.0653	0.12056131774399773	114	54.26	0.04	0.03	4.63	0.21	0.15	17.57	13.95	0.96	0.77	368	7.52	4.37	29.51	0.1	-1.14	95.87	14.4	0.66	-0.41	0.1	0.66	0.97
173	fg1_m13	1	2.05	4	2	10.023411856748199	3.9318776931469688	0.5938576432989656	-0.9442880148163092	2.7565139344077307	0.4443557533266294	-0.120529738043109	3.5862	0.6212153248579243	120	7.54	0.09	0.04	4.43	0.24	0.27	13.23	11.84	0.96	0.77	368	8.93	19.53	25.74	-0.18	-1.07	98.35	14.96	0.51	-0.66	0.18	0.51	0.02
174	fg1_m13	1	2.1	4	2	6.085918364758121	4.671754364525736	0.6365919204393982	-1.3561519998847658	4.396769727228694	0.20776167528019676	0.017413085787440462	2.9504	0.6480007454676403	127	35.27	0.15	0.03	7.35	0.35	0.5	34.96	24.79	1.09	0.77	368	10.64	41.22	20.71	-0.49	-0.7	118.32	17.63	0.24	0.09	0.49	0.24	0.43
175	fg1_m13	1	2.15	4	2	16.15240128454421	6.6570221195273955	0.5763142626077273	-2.4563375746465708	4.814668020906095	-0.04588435220167708	-0.17206098604883496	3.8199	0.3863687987665436	134	47.18	0.14	0.05	8.39	0.14	-0.45	34.32	33.96	0.96	0.48	368	5.76	10.97	16.88	-0.25	-0.86	101.58	14.3	0.48	-0.18	0.25	0.48	1.47
176	fg1_m13	1	2.25	4	1	0.0	0.0	0.5738500679020406	-2.4404713797414495	4.458111407723753	-0.0038542999357205603	-0.004202268063525832	2.5144	0.1810269080526756	148	28.47	0.09	0.04	5.61	0.14	0.32	32.91	39.59	0.86	0.48	368	7.8	8.94	16.38	0.02	-0.85	102.92	14.68	0.43	-0.52	0.02	0.43	-0.42
189	fg1_m13	0	3.31	4	1	0.0	0.0	0.6091294338202194	-2.5271546754965564	4.357391969011768	-0.054435679604575266	-0.16455852951020794	2.8168	0.19922988523176405	233	0.8	0.23	0.02	3.58	0.15	-0.11	32.81	20.38	0.86	0.48	368	7.07	16.64	9.73	0.21	-0.39	108.38	12.4	-0.07	-0.37	0.21	0.07	2.7
190	fg1_m13	0	3.41	4	1	0.0	0.0	0.6074139569742889	-2.526281328717415	4.277826011620615	-0.06766498408670422	-0.16154447796296206	2.8339999999999996	0.15403767441827776	238	24.57	0.2	0.02	4.02	0.15	-0.04	44.71	42.88	0.68	0.77	368	7.05	19.06	9.79	-0.14	-0.41	110.53	11.57	0.12	-0.81	0.14	0.12	-0.84
191	fg1_m13	0	8.38	4	1	0.0	0.0	0.5680646390081829	-2.3529366813313484	3.8371329252427415	-0.07589325497238576	-0.2421519327389176	2.6639999999999997	0.15234640828785198	243	22.78	0.48	0.02	8.99	0.18	0.81	2.17	4.11	1.09	0.48	689	30.37	15.64	17.65	0.01	-1.35	106.51	12.29	0.9	0.24	0.01	0.9	1.62
192	fg1_m13	0	0.1	5	1	0.0	0.0	0.5122560918629071	-1.7659177445626018	2.7459099183565967	-0.08718366793688058	-0.005054428471774476	0.8524	0.06487598245669345	5	1.18	0.02	0.04	10.67	0.74	0.41	0.87	4.71	0.68	0.48	1256	17.04	16.5	82.22	-0.03	-1.13	52.64	15.03	-0.05	-0.21	0.03	0.05	-0.45
193	fg1_m13	1	0.39	5	2	8.587709215646527	3.6084442508999786	0.494817221585644	-1.0333721001099472	1.9789220215654182	0.4211632040931206	0.020311453681602285	0.8278	0.3956265340424287	12	5.04	0.01	0.05	7.26	0.72	0.42	1.76	8.53	0.68	0.48	1254	15.57	29.8	89.86	-0.02	-1.15	58.59	14.35	0.22	-0.34	0.02	0.22	-1.0
194	fg1_m13	1	0.49	5	1	0.0	0.0	0.5502343133443011	-1.6282369068952518	3.1567156417506923	0.09321987032116012	0.035560781285940986	0.7265	0.40345387332837707	19	25.85	0.03	0.07	10.33	0.78	0.65	6.47	14.47	0.86	0.48	1496	23.44	76.32	86.06	0.02	-1.12	56.25	17.29	0.22	-0.52	0.02	0.22	-1.01
195	fg1_m13	1	0.59	5	2	6.813775183691421	4.477957836111762	0.6730374522487859	-1.7890416370490687	2.6447338801821223	0.1505405274757451	0.022833269927680262	0.7799	0.4381076179656744	26	17.93	0.07	0.06	28.28	0.62	0.38	16.71	16.47	0.96	0.21	368	10.96	72.84	83.33	0.3	-0.72	108.3	25.19	-0.59	-0.48	0.3	0.59	0.84
196	fg1_m13	1	0.68	5	1	0.0	0.0	0.5794204436133	-1.9204010010966688	3.2624758999169874	0.18434570167916312	0.010805158403505506	1.6756	0.34781993455004684	32	1.45	0.06	0.06	14.45	0.61	0.49	9.87	11.27	0.68	0.48	1162	16.89	28.05	76.96	0.17	-0.88	81.14	14.92	0.05	0.59	0.17	0.05	-2.41
197	fg1_m13	1	0.88	5	1	0.0	0.0	0.6194367274480623	-2.4037938873068248	4.5136410915100145	0.058060872225192725	0.011885868180376655	2.98	0.41060365560275214	39	10.93	0.03	0.04	14.25	0.48	0.61	3.14	3.68	0.68	0.48	368	10.4	34.82	59.04	-0.01	-0.94	101.25	19.46	0.29	-0.36	0.01	0.29	0.42
199	fg1_m13	1	1.27	5	1	0.0	0.0	0.5633910664142072	-2.2804480796830964	3.952638391355478	0.022474682232476784	-0.0044245919724759854	2.713	0.2056383377026316	50	12.95	0.04	0.04	18.53	0.43	0.43	8.86	13.45	0.68	0.48	368	9.31	5.18	65.68	0.04	-0.86	104.94	20.59	0.22	-0.75	0.04	0.22	-1.22
201	fg1_m13	1	1.42	5	1	0.0	0.0	0.6087536157820773	-2.384840112781	4.066146644751226	-0.015351814766389988	-0.011397546094123296	2.4286	0.14635871707862222	60	11.97	0.03	0.03	6.0	0.38	0.31	5.8	8.13	0.68	0.77	368	7.22	9.9	70.49	-0.06	-0.95	109.15	20.3	0.24	-0.51	0.06	0.24	-2.21
203	fg1_m13	1	1.52	5	1	0.0	0.0	0.6013077520570942	-2.370807568185246	4.483678647804678	-0.05055160556468618	-0.005559230641994997	3.0986	0.20210006034921435	71	5.19	0.03	0.04	11.61	0.55	0.73	11.84	19.34	0.86	0.48	633	13.41	11.03	71.52	-0.0	-1.24	85.81	20.53	1.23	1.15	0.0	1.23	0.92
204	fg1_m13	1	1.66	5	1	0.0	0.0	0.6143984135169838	-2.480078054729326	4.2936493356470375	-0.04820966348591145	-0.002344091059412672	3.2227	0.2077372596571074	77	0.93	0.02	0.03	6.91	0.52	0.62	1.08	2.48	0.68	0.77	688	12.44	6.97	73.5	-0.02	-1.17	88.85	17.99	1.28	1.53	0.02	1.28	-1.06
205	fg1_m13	1	1.71	5	1	0.0	0.0	0.5527018296844027	-2.30562542534904	3.987444768356108	-0.030502225595145014	0.0011902961126718224	2.8851	0.11483314994183112	84	10.28	0.03	0.03	5.51	0.51	0.5	3.52	8.02	0.68	0.77	712	11.96	0.84	76.69	0.03	-1.15	91.69	19.05	1.18	1.05	0.03	1.18	-0.01
206	fg1_m13	1	1.76	5	1	0.0	0.0	0.5408995595245727	-2.271164981001362	4.116829157652546	-0.06576650322516679	-0.010576834210031954	2.8913	0.2605930058659456	89	2.42	0.04	0.06	17.54	0.48	0.46	5.77	6.69	0.86	0.48	368	10.2	15.94	64.9	-0.06	-1.03	104.62	21.26	0.53	-0.47	0.06	0.53	-0.21
207	fg1_m13	1	1.81	5	1	0.0	0.0	0.6159274598734589	-2.2982760535263016	4.287791204104663	-0.05346018771874653	-0.01034041356111168	2.7673	0.3417827415627376	96	9.61	0.04	0.04	14.01	0.45	0.61	1.88	3.86	0.68	0.48	368	10.24	9.86	57.68	0.0	-1.1	100.55	20.83	0.72	-0.38	0.0	0.72	2.19
211	fg1_m13	1	2.05	5	2	9.53715971032666	3.5888887823548186	0.6152723420751476	-0.7897570460503675	3.0119975013450966	0.4406084931626949	0.03527712592292385	2.3716	0.4493910660623524	121	9.19	0.03	0.03	6.11	0.55	0.67	15.7	34.05	0.68	0.77	643	13.68	9.59	76.45	-0.02	-1.25	95.61	18.91	1.03	0.69	0.02	1.03	0.39
212	fg1_m13	1	2.1	5	2	5.613625839295956	2.46694802707758	0.6076545474431633	-1.1142526323423216	2.0173027885102366	0.3922984186606393	0.0535330665528864	1.3079	0.4669487076918992	128	13.51	0.06	0.04	17.94	0.48	0.59	2.87	3.26	0.86	0.77	635	11.58	12.09	116.8	-0.37	-0.98	152.99	28.21	-0.04	-0.85	0.37	0.04	-0.75
213	fg1_m13	1	2.15	5	2	14.039132025876837	5.7058453965520695	0.5554248249224877	-2.1687482459385934	3.68390871304116	0.08789913437162936	-0.003232959945537249	2.0939	0.3531200735069117	135	22.52	0.03	0.04	8.68	0.42	0.6	3.62	6.9	0.86	0.77	673	12.93	2.81	86.62	-0.3	-0.68	125.5	19.04	-0.08	-0.89	0.3	0.08	-0.84
214	fg1_m13	1	2.2	5	2	18.460206376028328	7.304659895204116	0.5546943537387652	-2.0436979857192368	3.669682851990948	0.006468395682029538	-0.014654461040013637	1.9893	0.4599753045035436	142	6.98	0.03	0.04	5.89	0.41	0.61	3.3	4.29	0.3	0.77	665	14.45	15.06	60.45	-0.18	-1.09	104.63	15.81	0.86	0.28	0.18	0.86	0.85
215	fg1_m13	1	2.25	5	1	0.0	0.0	0.5800110644828138	-2.0623258239819524	3.920099543653474	-0.00035654727117858374	-0.051056169386173376	2.2771	0.742387742643417	149	0.36	0.03	0.03	11.38	0.42	0.69	2.36	4.03	0.68	0.48	646	14.15	22.93	59.09	0.02	-1.12	107.85	17.79	0.28	-0.34	0.02	0.28	-0.19
228	fg1_m13	0	3.31	5	1	0.0	0.0	0.5704584290746202	-2.1078336795182984	3.7235221466425408	-0.0911632625458349	-0.16669187770481725	1.4767	0.09948566780409568	234	1.22	0.03	0.02	11.43	0.28	0.65	3.63	5.72	0.68	0.48	365	11.32	10.37	42.5	0.19	-0.78	128.91	13.05	-0.0	-0.63	0.19	0.0	-0.38
229	fg1_m13	0	3.41	5	1	0.0	0.0	0.571766548476824	-2.0852898545240097	3.739793060632128	-0.07999559303244122	-0.033436119475317036	1.4485	0.11249995053620047	239	0.97	0.04	0.02	10.24	0.32	0.64	3.34	8.5	0.68	0.48	637	13.04	14.75	54.32	0.04	-1.11	127.67	11.57	0.7	-0.2	0.04	0.7	1.83
230	fg1_m13	0	8.38	5	1	0.0	0.0	0.5513199682627263	-2.06864764518474	3.583092315020811	-0.14501903282323267	-0.21446556968987554	1.2163	0.1043878632051086	244	73.61	0.03	0.02	8.16	0.44	0.55	1.63	1.58	0.68	0.77	783	36.53	15.44	71.6	-0.01	-1.31	126.66	7.63	1.0	0.37	0.01	1.0	-0.73
231	fg1_m13	0	0.1	6	1	0.0	0.0	0.6109513109784332	-1.590109194283449	3.3028370935797757	0.01901955034410234	0.04930435020701385	0.6345	0.06474566899500571	6	0.02	0.02	0.04	9.06	0.82	0.84	1.82	6.87	0.86	0.48	862	20.65	43.13	107.8	-0.04	-1.36	53.89	14.23	-0.77	3.24	0.04	0.77	1.43
232	fg1_m13	1	0.39	6	2	11.691187835288618	1.966436831569213	0.640521341073287	-1.1005572354919169	3.8544994620447115	0.2760429144987793	-0.05627205304632621	0.6198	0.8350209317280953	13	3.6	0.03	0.05	7.41	0.82	0.85	3.88	14.14	0.61	0.48	1068	22.45	15.72	111.82	0.0	-1.42	56.77	17.87	1.34	4.89	0.0	1.34	0.48
233	fg1_m13	1	0.49	6	2	17.706174104822278	4.149158257146303	0.6377002124553958	-1.8634676705517013	4.27589127949793	0.11500757742922565	0.047017708953747184	0.8845	0.30901328460816063	20	21.1	0.04	0.07	18.87	0.76	0.83	7.42	11.86	1.09	0.48	703	17.76	79.16	125.81	-0.04	-1.28	87.24	22.26	-0.11	-0.54	0.04	0.11	-0.21
234	fg1_m13	1	0.59	6	1	0.0	0.0	0.5529895021992234	-1.5565589365622996	3.0129509409302204	0.2938541979946071	0.07860635607415152	0.8933	0.7191826974799904	27	5.58	0.03	0.04	8.39	0.71	0.6	2.55	4.43	2.04	0.77	1347	23.18	34.48	95.08	-0.16	-0.84	71.21	18.94	0.17	-0.86	0.16	0.17	-1.44
235	fg1_m13	1	0.68	6	2	7.791438264032031	8.0939403603885	0.6684323341677969	-2.227253853712891	4.023352026043378	0.09452244892327526	0.003241250313520125	1.3305	0.5547293647156999	33	3.4	0.05	0.05	13.14	0.65	0.78	15.44	23.49	0.96	0.48	741	15.24	32.13	97.81	-0.16	-1.44	85.61	26.0	0.07	-0.46	0.16	0.07	0.22
236	fg1_m13	1	0.88	6	1	0.0	0.0	0.7018950190571344	-2.169763440806729	3.6800287310783855	0.1271815325403746	0.004676061499469067	1.7367	0.545938500184492	40	8.18	0.02	0.04	9.7	0.53	0.69	5.76	6.24	1.09	0.48	603	12.49	11.36	74.02	-0.01	-1.01	88.78	15.18	0.63	0.27	0.01	0.63	-1.13
237	fg1_m13	1	1.17	6	1	0.0	0.0	0.6090912797334278	-2.269146368397477	4.085651950951059	0.0012031711769679829	0.004024579758316964	2.0131	0.3722707814381275	45	3.36	0.02	0.04	5.1	0.55	0.72	7.74	7.96	0.96	0.77	627	12.38	1.11	77.14	0.01	-1.06	88.77	20.31	0.58	-0.17	0.01	0.58	1.04
238	fg1_m13	1	1.37	6	1	0.0	0.0	0.6691169202802473	-2.172398679279203	3.6530521260412647	0.0382638658332564	0.008616764877791215	1.9183	0.27655909763358466	56	7.16	0.03	0.03	10.23	0.48	0.64	7.7	8.28	0.96	0.48	367	10.77	4.18	58.89	-0.03	-1.0	99.78	19.8	0.29	-0.61	0.03	0.29	-0.37
239	fg1_m13	1	1.42	6	1	0.0	0.0	0.610300631625361	-2.2597712358439352	4.313354479655676	-0.033641122475257385	0.0057261012100626564	2.135	0.25035452508485945	61	2.02	0.03	0.04	7.31	0.67	0.83	3.61	2.76	0.68	0.48	816	18.19	7.21	100.4	-0.06	-1.47	85.08	15.67	1.15	1.23	0.06	1.15	-1.47
240	fg1_m13	1	1.47	6	1	0.0	0.0	0.6320874922287163	-2.288486247513679	4.018006750729618	0.0014725061655360332	-0.006541999369981607	2.1215	0.4306815843466024	65	18.67	0.04	0.06	10.32	0.56	0.76	5.75	11.06	1.09	0.48	571	14.05	11.92	73.03	-0.18	-1.09	93.9	18.9	0.78	0.1	0.18	0.78	-0.76
241	fg1_m13	1	1.52	6	1	0.0	0.0	0.54168366301826	-2.1689477630117824	3.789897257159132	0.045236592505928	-0.0010898095094268208	2.0047	0.3336915888249309	72	3.53	0.03	0.04	8.09	0.53	0.64	2.96	4.95	1.09	0.48	628	11.51	4.47	84.79	-0.07	-1.06	93.89	18.42	0.78	0.08	0.07	0.78	-1.0
242	fg1_m13	1	1.66	6	1	0.0	0.0	0.5520072264822371	-2.188933340455028	3.887911703653887	-0.01682253527820035	0.005507476011447711	1.9956	0.3521071146639585	78	0.99	0.03	0.04	8.86	0.57	0.7	3.63	7.39	0.68	0.48	605	13.55	9.17	76.71	0.04	-1.24	92.48	19.17	0.72	-0.11	0.04	0.72	-1.89
243	fg1_m13	1	1.71	6	1	0.0	0.0	0.6149828632299453	-2.2288461048523494	4.097197359596308	-0.07193277063507761	-0.010121108370138191	1.9144	0.32173235870396616	85	3.0	0.02	0.02	6.25	0.6	0.76	2.68	3.47	0.96	0.77	568	13.75	10.51	82.45	0.09	-1.26	94.94	17.4	0.77	-0.2	0.09	0.77	-0.14
244	fg1_m13	1	1.76	6	1	0.0	0.0	0.6130229434933091	-2.2173344062780105	3.87441663004476	-0.03812710594227444	-0.0056228001359801575	1.8914	0.14578039325716352	90	0.73	0.03	0.04	8.3	0.61	0.75	1.64	1.74	0.96	0.48	584	13.82	15.6	73.75	0.05	-1.34	87.53	17.81	1.01	0.87	0.05	1.01	0.24
