Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
91	fg3_m12	1	1.66	3	2	9.620873685493569	5.04614818680762	0.6513756512255882	-1.4943722177759575	4.7620457734231785	0.2279749480443664	0.009928889492452431	3.5951	0.6372614124084893	3	5.0	0.03	0.06	11.47	0.61	0.33	3.41	7.73	0.86	0.48	368	9.51	70.68	78.22	0.08	-1.1	110.67	33.51	0.67	-0.33	0.08	0.67	-0.51
92	fg3_m12	1	1.76	3	2	3.1225145894152617	5.7058453965520695	0.5887958633854097	-1.963175066519498	3.8557510099093113	0.2852105685200779	0.01156233970537046	3.8231	0.3553103382882751	8	13.61	0.04	0.1	17.86	0.67	0.46	16.44	22.39	1.52	0.21	746	13.2	90.96	86.28	0.11	-0.44	128.14	71.97	1.88	3.26	0.11	1.88	0.33
93	fg3_m12	1	1.81	3	2	3.9593486832502665	1.8895570117845304	0.5061267553125796	-0.9589844621269928	2.0556052809122387	0.4944572312171797	0.03862658970170608	0.5405	0.3750925836954109	15	54.28	0.1	0.16	64.78	0.63	0.22	5.77	14.33	1.63	0.48	1088	15.51	47.7	178.29	0.18	-1.19	166.32	56.71	0.35	-0.47	0.18	0.35	-0.9
94	fg3_m12	1	1.86	3	2	6.251343492246742	5.698492749048167	0.5732587237104114	-1.0684351067296285	2.5280164624149357	0.4160286798633999	0.03711054671569608	1.8507	0.5290337871914856	22	33.41	0.11	0.07	20.15	0.36	0.71	3.43	10.41	0.43	0.48	1987	24.24	27.62	87.19	-0.02	-1.12	115.2	30.36	0.24	0.23	0.02	0.24	1.46
95	fg3_m12	1	1.91	3	2	5.890550201358305	5.072709591230615	0.6221101900482647	-1.3767461884140575	3.509143799140895	0.34286639299761723	0.04961812837494475	2.2401	1.2116344081833252	27	30.92	0.08	0.08	16.12	0.44	0.55	21.69	30.26	0.86	0.48	726	14.65	3.25	67.94	-0.04	-1.11	113.89	29.04	0.82	0.33	0.04	0.82	1.04
96	fg3_m12	1	2.0	3	2	2.593872681382464	5.031297524744441	0.5946396897549886	-1.2383284172497535	2.5864677596380243	0.3360665249253581	0.06216504164356099	2.9921	0.4029462353265443	33	14.15	0.19	0.05	26.25	0.25	0.52	20.19	9.81	1.09	0.77	368	10.34	1.33	49.41	-0.56	-0.46	160.15	34.88	0.16	-0.96	0.56	0.16	-0.12
97	fg3_m12	1	2.05	3	1	0.0	0.0	0.6018837458076289	-2.163993109516117	3.4543350262951606	0.20407035661566614	-0.00019690235930012364	1.8326	0.25063881215459144	40	17.74	0.08	0.04	22.22	0.3	0.44	3.73	4.21	1.36	0.48	368	9.11	8.78	80.27	0.61	-0.54	184.79	43.02	-0.44	-0.69	0.61	0.44	-0.78
98	fg3_m12	1	2.15	3	1	0.0	0.0	0.6363699557243381	-2.2254165990518944	5.0767015100427	0.2517197159148598	-0.0010098359503478013	3.1039999999999996	0.8073884166122252	47	7.88	0.11	0.07	14.76	0.22	0.41	13.08	11.53	0.68	0.77	368	7.7	10.12	54.13	-0.18	-1.02	176.92	43.71	1.22	1.12	0.18	1.22	0.7
104	fg3_m12	0	2.79	3	1	0.0	0.0	0.5773443420765956	-2.1541426787933866	3.8651470042736857	0.012837382707922515	0.003039077907049623	2.0951	0.1606967153362678	94	2.8	0.05	0.04	15.54	0.29	0.47	7.63	12.72	0.86	0.88	762	11.36	20.5	72.28	0.05	-0.47	150.37	24.33	0.94	0.1	0.05	0.94	0.14
105	fg3_m12	0	3.62	3	1	0.0	0.0	0.5919946818764622	-2.226242642764172	3.742141834412844	-0.0013212926258271975	-0.004131131384093414	2.121	0.10053627130278946	99	12.37	0.06	0.03	10.41	0.3	0.48	8.22	8.68	0.86	0.48	368	10.56	13.78	68.2	-0.15	-0.55	162.7	22.71	0.3	-0.37	0.15	0.3	0.5
106	fg3_m12	0	4.6	3	1	0.0	0.0	0.5983289824915888	-2.3434467095783456	4.139409468731648	0.046257971639205926	-0.003909682970514511	2.7996	0.11342524550969738	104	0.23	0.06	0.06	11.52	0.29	0.52	23.1	19.43	0.68	0.48	368	10.12	4.67	66.85	-0.06	-0.46	166.55	28.67	0.82	-0.18	0.06	0.82	-0.9
107	fg3_m12	0	5.18	3	1	0.0	0.0	0.5923678392862379	-2.3453480008011107	3.9957821597441945	-0.027722950376937224	0.0001922973261781901	2.6935	0.13616858901618364	111	2.3	0.07	0.06	13.66	0.28	0.49	23.24	20.58	0.68	0.48	368	10.97	9.15	62.61	-0.18	-0.2	163.74	23.6	0.78	0.13	0.18	0.78	-0.13
108	fg3_m12	0	5.57	3	1	0.0	0.0	0.6073379055770508	-2.418262481688692	4.308782033304474	-0.045798583458211986	-0.003877525929675879	2.9115	0.2429563496649697	118	2.79	0.08	0.06	14.53	0.26	0.48	20.12	25.17	0.86	0.48	368	10.31	16.65	60.23	-0.03	-0.22	164.8	25.35	0.86	0.09	0.03	0.86	2.16
109	fg3_m12	0	6.06	3	1	0.0	0.0	0.6037147336592181	-2.4237795626952643	4.332314828385987	-0.0198515758081614	-0.004393962819247501	2.7412	0.2226116574711991	123	9.96	0.08	0.04	18.83	0.37	0.84	11.84	12.75	0.68	0.48	967	35.77	14.36	88.72	0.01	-1.14	148.61	20.96	1.74	2.83	0.01	1.74	1.31
111	fg3_m12	0	0.1	3	1	0.0	0.0	0.5091703636099318	-1.7453341739603254	2.6771751247949482	-0.033570108883930104	-0.0007983332256289397	0.8302	0.08237522414385383	135	4.13	0.03	0.07	8.93	0.75	0.29	6.02	15.85	1.25	0.48	1256	16.25	16.2	81.55	-0.04	-1.14	60.42	22.45	0.2	0.78	0.04	0.2	0.11
112	fg3_m12	0	0.2	3	1	0.0	0.0	0.4723219204318688	-1.7647560912518174	2.6649281542567653	0.001345200757648911	0.0050779054609361935	0.8627	0.05768296971502511	142	4.26	0.04	0.09	14.73	0.78	0.31	4.9	11.26	2.12	0.21	1256	15.54	22.07	79.64	-0.05	-1.14	60.54	25.4	0.54	1.48	0.05	0.54	0.32
113	fg3_m12	0	0.29	3	2	10.31456113889757	3.214252571314884	0.5587088919062395	-1.0312546178655098	1.4504532976218285	0.6175674324671944	0.040516755417198416	0.8343	0.7249640382364742	149	4.47	0.03	0.09	10.03	0.84	0.29	8.95	14.91	2.15	0.48	1256	16.45	11.86	79.38	-0.04	-1.15	62.54	26.74	0.24	0.39	0.04	0.24	1.1
114	fg3_m12	1	0.39	3	2	11.782053603597975	3.426730893904696	0.5924325362364541	-1.1699728020998468	3.076373634484102	0.24825516389935304	0.029928650669349462	0.7957	0.38791846378440176	155	14.22	0.03	0.1	8.94	0.92	0.41	24.83	54.21	2.59	0.77	1858	20.17	32.99	76.41	0.06	-1.02	64.22	34.13	0.79	0.31	0.06	0.79	-0.42
115	fg3_m12	1	0.59	3	2	15.792056685597098	3.107134119580988	0.6477375527071421	-2.191558995060329	3.9689443801710755	0.14120923648770153	0.029405889565099763	1.3809	0.3449330811004821	161	6.03	0.05	0.06	13.4	0.66	0.51	3.92	11.38	1.09	0.48	749	13.69	61.48	81.29	-0.09	-1.17	81.06	30.11	0.44	-0.59	0.09	0.44	1.09
116	fg3_m12	1	0.78	3	2	0.11052714598685616	0.27928010558751426	0.6707683003565091	-2.4482108984509963	4.3160304903338425	0.17403509630277814	0.0013030422938484375	1.3507	0.3319108521386533	168	13.14	0.04	0.05	11.85	0.47	0.39	6.34	9.83	0.86	0.48	368	8.8	26.72	73.68	-0.11	-1.14	107.48	31.03	0.88	0.34	0.11	0.88	-1.56
117	fg3_m12	1	0.98	3	1	0.0	0.0	0.6121386984898562	-2.311046224246581	4.421818704111853	0.11681386475581147	0.009083256384826249	3.3012	0.2784067854873103	174	11.03	0.03	0.08	13.9	0.47	0.33	2.44	4.09	0.86	0.48	368	8.49	12.91	75.94	-0.05	-1.08	104.87	26.53	0.75	0.08	0.05	0.75	-1.03
119	fg3_m12	1	1.37	3	1	0.0	0.0	0.5666011622166	-2.3847644483788017	4.699906283133331	0.13186188436735455	0.0016825353609802936	3.9339	0.5850467303123789	186	8.9	0.03	0.08	11.41	0.48	0.36	2.77	5.39	0.86	0.48	368	9.41	19.3	70.55	-0.07	-1.02	106.96	30.31	0.52	-0.52	0.07	0.52	-1.4
120	fg3_m12	1	1.56	3	2	14.232221755970215	5.285912867688347	0.6218626792455699	-2.6215179647848674	4.810273394685487	0.11387210569124576	0.0061699132958214845	4.3299	0.34382913200098664	193	2.43	0.04	0.07	10.77	0.55	0.4	2.8	4.28	0.68	0.48	368	10.56	33.83	72.15	-0.06	-1.12	110.11	35.72	0.84	-0.1	0.06	0.84	0.53
121	fg3_m12	1	1.76	4	2	7.956460905383066	3.2439936841789496	0.5757060933474176	-1.3241216445292234	1.6168083442067391	0.6057321519209274	0.11769675300353083	4.1456	0.5482339931653304	9	39.93	0.06	0.06	7.1	0.44	0.21	9.4	15.07	1.36	0.48	1233	16.6	45.39	37.91	-0.0	-1.29	77.15	24.41	0.82	0.07	0.0	0.82	-1.0
122	fg3_m12	1	1.81	4	2	7.601692154784442	5.851133403985262	0.6115752148373851	-1.2218867293999631	4.349010759382772	0.4261780195411415	0.025133551710128186	4.2194	0.6532876881254395	16	59.77	0.46	0.08	16.45	0.36	0.14	46.74	59.95	3.94	0.64	1658	18.79	31.59	34.52	-0.75	0.58	100.36	45.1	1.09	0.46	0.75	1.09	-0.16
123	fg3_m12	1	1.86	4	2	0.7213828389127229	0.3629443165084715	0.6261886921540666	-1.0901619852687212	4.929965648288938	0.2658097435446445	0.044593755045264784	0.7597	0.6303748411186264	23	53.02	0.09	0.03	6.84	0.16	0.34	16.99	14.45	0.96	0.77	368	7.05	0.91	20.39	0.07	-0.87	104.35	17.9	0.18	-0.75	0.07	0.18	1.72
124	fg3_m12	1	1.91	4	2	14.470575785643652	5.110224737964452	0.6591009199453852	-0.8997806199036721	4.041991900704174	0.1566150275042496	0.006907924622258141	3.3743	0.6690017394460062	28	48.27	0.11	0.05	8.69	0.14	0.37	23.59	10.99	0.86	0.48	368	8.76	6.86	21.59	-0.08	-0.54	113.5	23.42	0.36	-0.38	0.08	0.36	-0.47
125	fg3_m12	1	2.0	4	2	7.909948569716227	5.311289818550126	0.6283032265281974	-0.8092099017785416	5.065988958044311	0.3938512042083288	0.07928723917792985	3.5346	0.4506904482081488	34	59.72	0.62	0.06	8.57	0.14	-0.3	30.3	21.66	0.68	0.48	368	7.82	15.96	14.03	0.21	0.07	114.88	24.55	0.58	-0.16	0.21	0.58	2.25
126	fg3_m12	1	2.05	4	2	1.448937860507179	7.566934940893107	0.5720197580718756	-1.4856979859554829	3.0984024072491243	0.4101465356425133	0.013262491505705038	2.6607	0.3919564495361936	41	25.5	0.11	0.07	15.95	0.21	0.35	54.23	28.51	0.68	1.16	368	6.76	0.42	45.41	0.48	-0.71	159.24	36.14	0.01	-0.5	0.48	0.01	-1.6
127	fg3_m12	1	2.15	4	1	0.0	0.0	0.5863998433039842	-2.237379883952527	4.010973425303359	0.14592007898254294	-0.006222226964625789	2.4083	0.6172040040187639	48	44.26	0.08	0.02	8.78	0.16	0.21	34.86	13.44	0.68	0.77	368	8.02	0.66	31.98	0.1	-0.84	152.52	28.14	0.05	-0.31	0.1	0.05	-0.18
133	fg3_m12	0	2.69	4	1	0.0	0.0	0.553427217465812	-2.0700437623113883	3.5712408179616952	0.05066306471341779	-0.006252030076470205	2.0482	0.12204501030206645	88	15.18	0.07	0.03	7.59	0.2	0.09	5.2	5.24	0.68	0.77	368	9.23	23.89	33.74	0.16	-1.04	143.11	25.64	0.08	-0.44	0.16	0.08	-1.39
134	fg3_m12	0	2.79	4	1	0.0	0.0	0.5715345240607931	-2.0311042126316994	3.628845874218871	0.07263738988030488	0.0013950779397986046	2.1102	0.2975411746286064	95	35.64	0.07	0.03	8.71	0.2	0.06	16.39	10.68	1.09	0.48	368	9.52	22.6	32.54	-0.1	-1.12	143.43	25.0	0.42	-0.47	0.1	0.42	0.63
136	fg3_m12	0	4.6	4	1	0.0	0.0	0.5924338209383825	-2.469198197561792	4.325251253160049	-0.011269519249529259	-0.01028412741649372	3.6044	0.16341425924896102	105	59.71	0.09	0.05	8.85	0.16	-0.1	9.98	7.3	0.86	0.77	368	7.66	15.06	32.48	0.05	-1.08	151.89	37.29	1.03	0.1	0.05	1.03	1.53
137	fg3_m12	0	5.18	4	1	0.0	0.0	0.5804946242465913	-2.4709173377095843	4.369612268614282	0.0004692464273116378	-0.014523258925202209	3.7944	0.17496358557165362	112	84.14	0.08	0.04	7.67	0.17	-0.05	16.02	4.38	0.86	0.77	368	7.66	19.18	34.48	0.09	-1.01	152.74	36.24	0.88	-0.13	0.09	0.88	-0.48
140	fg3_m12	0	0.05	4	1	0.0	0.0	0.4989058338766613	-1.7916570618148215	2.770722011402362	-0.036418242479993465	-0.006570026235813782	0.9206	0.0727999313457943	129	2.38	0.03	0.08	8.98	0.8	0.21	8.47	22.47	0.43	0.48	1256	15.14	0.24	70.27	-0.04	-1.13	62.27	22.49	0.33	0.77	0.04	0.33	-0.7
141	fg3_m12	0	0.1	4	1	0.0	0.0	0.5098882189658912	-1.735221779341638	2.6686909836138644	-0.02522738887846537	-0.0007902581600295974	0.8462	0.0859635290713251	136	3.52	0.03	0.1	8.7	0.82	0.21	1.78	6.94	0.61	0.48	1256	15.24	6.46	71.85	0.01	-1.2	61.6	24.92	0.15	0.32	0.01	0.15	-1.08
142	fg3_m12	0	0.2	4	1	0.0	0.0	0.4836521574781282	-1.7746989311856454	2.66478313873784	0.0007502536538735874	0.005146923377884295	0.9163	0.06346522236853283	143	0.81	0.03	0.09	8.6	0.85	0.23	2.61	8.62	0.3	0.48	764	14.14	2.77	63.75	-0.05	-1.18	65.23	24.56	-0.13	0.09	0.05	0.13	0.92
143	fg3_m12	0	0.29	4	1	0.0	0.0	0.5262759429445739	-1.7725272926637337	2.714456935739087	0.005448942160737758	0.009351561519050908	0.843	0.07648842003750332	150	3.2	0.04	0.1	8.33	0.87	0.18	2.54	7.2	0.43	0.48	764	14.66	3.8	62.26	-0.03	-1.14	67.77	24.25	0.04	0.19	0.03	0.04	-1.67
144	fg3_m12	1	0.39	4	2	10.346019495022679	3.6546012632215215	0.5576408090782453	-1.0962087356535721	3.2162642108999457	0.29782786283122353	0.034261587080850524	0.845	0.4841954064592987	156	34.26	0.03	0.1	10.05	0.83	0.21	3.22	9.76	0.43	0.48	1876	20.42	20.64	82.07	0.05	-1.37	64.29	25.76	0.42	0.15	0.05	0.42	-0.09
145	fg3_m12	1	0.59	4	2	10.2325089456893	8.712845239152731	0.5538754856718305	-1.7639587008728494	3.171571316766641	0.18348777022732532	0.025465785165344285	1.3531	0.6796852517591857	162	80.09	0.07	0.06	12.83	0.55	0.28	36.26	36.42	0.68	0.64	368	11.01	19.11	61.28	-0.15	-1.19	90.72	23.87	0.45	-0.07	0.15	0.45	0.58
147	fg3_m12	1	0.98	4	1	0.0	0.0	0.6363583574521087	-2.5666126720677083	4.574374016331379	0.11021918255387668	0.0028169595940716703	4.032	0.27854055435748315	175	36.03	0.04	0.04	5.76	0.33	0.24	16.89	15.87	0.68	0.77	368	8.09	8.18	43.41	0.04	-1.09	92.95	24.18	0.47	-0.22	0.04	0.47	0.19
148	fg3_m12	1	1.17	4	1	0.0	0.0	0.5683984046432204	-1.7104884663586941	3.000498498775736	0.10309536424174358	0.0	4.1974	0.0	180	35.38	0.03	0.05	5.34	0.14	0.07	10.83	6.81	0.96	0.77	368	4.81	2.0	39.59	-0.02	-1.05	95.86	24.33	0.33	-0.67	0.02	0.33	-0.8
149	fg3_m12	1	1.37	4	1	0.0	0.0	0.5837842964026141	-2.4214868218434225	4.919186856763731	0.1097799717786974	0.003138249970866438	3.8729	0.32393402604735805	187	24.33	0.05	0.05	5.49	0.21	0.26	18.64	5.82	0.68	0.77	368	6.39	8.56	39.0	-0.16	-1.03	95.7	25.65	0.3	-0.79	0.16	0.3	1.62
150	fg3_m12	1	1.56	4	1	0.0	0.0	0.595295002170825	-2.2134359699199826	5.047975737535893	0.14786988141305654	0.011420812650040768	4.4803	0.3719707978491593	194	15.98	0.05	0.05	6.85	0.18	-0.1	33.35	43.4	0.68	0.48	368	5.26	18.52	34.73	-0.11	-0.96	90.94	19.84	0.15	-0.87	0.11	0.15	-0.11
151	fg3_m12	1	1.66	5	1	0.0	0.0	0.5737390052441068	-2.2352889084892773	3.8418312672261874	0.030398418353715574	-0.002379115191594338	2.0729	0.11850684894184255	4	0.22	0.03	0.03	8.45	0.61	0.69	16.63	27.46	0.68	0.77	674	13.44	8.14	90.33	-0.04	-1.06	92.8	22.74	0.91	0.42	0.04	0.91	0.71
152	fg3_m12	1	1.76	5	2	8.109845302350461	1.585185167467295	0.5786440522049949	-0.7654825870085732	1.7104020841861227	0.3837652335083998	0.099030684073784	1.8112	0.6284666527193671	10	76.02	0.22	0.12	31.5	0.54	0.87	88.61	92.29	1.55	1.07	1295	21.64	8.26	110.77	0.49	-0.89	130.6	56.04	0.92	0.31	0.49	0.92	1.91
153	fg3_m12	1	1.81	5	2	7.108953974351264	0.8047111149594061	0.5162542310408268	-0.8589162537296622	1.6183371007467446	0.4397677638040077	0.049063084859928115	0.8476	0.5286842503082757	17	43.96	0.23	0.13	26.33	0.67	0.32	22.18	29.96	2.37	0.21	1119	21.28	130.05	54.5	0.29	-0.82	138.55	34.73	-0.41	-0.31	0.29	0.41	-1.82
156	fg3_m12	1	2.0	5	2	8.388168878926386	3.658642710783546	0.5795883479226579	-0.6657447217250564	1.824872617589378	0.5114511455810254	0.0451738904808832	1.1485	0.6669201879114632	35	48.6	0.17	0.07	14.06	0.5	0.88	44.06	26.97	3.99	0.77	886	118.35	69.21	80.32	0.16	-1.42	132.59	31.1	0.69	0.19	0.16	0.69	-0.96
157	fg3_m12	1	2.05	5	2	1.46769328501867	5.282506012078695	0.5953079015747271	-1.812482086235731	3.518084802223413	0.047472637977463934	-0.006993147346273218	1.7655	0.1947401153811074	42	6.87	0.14	0.06	39.88	0.35	0.6	27.1	17.49	0.86	0.21	736	11.58	22.28	88.12	-0.59	-0.47	160.9	30.87	0.45	-0.22	0.59	0.45	2.3
158	fg3_m12	1	2.15	5	1	0.0	0.0	0.6097904586151861	-1.9523147209741647	3.811243527091978	0.12339695635412325	-0.0028665414095482267	1.7857	0.4176976552730836	49	2.46	0.06	0.02	15.5	0.28	0.51	34.69	41.45	0.96	0.48	761	11.6	10.89	60.64	0.54	-0.11	146.02	26.18	0.09	-0.38	0.54	0.09	-0.91
163	fg3_m12	0	2.69	5	1	0.0	0.0	0.599683165475092	-2.2890790304121134	4.501731271026702	0.07943567765113818	-0.002961326175480473	3.1469	0.145508598471821	89	28.7	0.07	0.05	19.58	0.19	0.51	26.32	29.01	0.86	0.48	368	6.35	19.76	67.9	-0.09	-0.57	167.94	35.69	0.52	-0.41	0.09	0.52	1.91
164	fg3_m12	0	3.62	5	1	0.0	0.0	0.6010167148193764	-2.1982021050860947	3.6878781466231727	-0.028700819793097732	-0.005295714407205243	2.005	0.09095076884064424	100	4.55	0.04	0.03	22.16	0.38	0.45	2.81	4.79	0.68	0.48	368	11.1	21.95	75.16	0.04	-0.75	161.7	26.93	0.31	-0.94	0.04	0.31	1.14
165	fg3_m12	0	4.6	5	1	0.0	0.0	0.6039404772425135	-2.4298483869485734	4.415599727334984	0.035637720131801345	-0.0026629159813411018	2.9943	0.09306471398913678	106	28.36	0.04	0.05	22.42	0.29	0.48	6.55	9.31	1.09	0.48	368	8.28	30.63	69.26	0.09	-0.53	167.58	33.18	0.74	-0.37	0.09	0.74	1.32
166	fg3_m12	0	5.18	5	1	0.0	0.0	0.5921150848122448	-2.452163575493838	4.397135430577436	-0.002342986006259557	-0.009098427512907898	2.9283	0.1082313669824946	113	9.0	0.05	0.05	20.8	0.32	0.44	10.79	13.27	1.09	0.48	368	8.96	26.92	68.56	0.04	-0.72	166.94	34.85	0.68	-0.47	0.04	0.68	-2.34
168	fg3_m12	0	6.06	5	1	0.0	0.0	0.6177327761778271	-2.468732945318421	4.4337732053407475	-0.02977769341360827	-0.008097387429563155	2.9569	0.1215464043357557	124	6.46	0.05	0.06	19.02	0.31	0.48	43.93	61.13	1.09	0.48	368	9.34	14.2	67.35	-0.07	-0.47	165.1	29.0	0.68	-0.36	0.07	0.68	-1.24
169	fg3_m12	0	0.05	5	1	0.0	0.0	0.4817133809198772	-1.7597106464394603	2.7737262901146997	-0.03695393963092719	-0.0026730641478873943	0.8937	0.05586989662377817	130	0.57	0.02	0.06	12.27	0.72	0.41	3.06	7.61	0.91	0.48	1256	16.68	23.5	85.79	-0.03	-1.1	59.57	20.7	0.15	0.22	0.03	0.15	-2.34
170	fg3_m12	0	0.1	5	1	0.0	0.0	0.4998610688910389	-1.7319570002515423	2.677020049499593	-0.03924190465876328	-0.001994080265378503	0.8043	0.07060695993101884	137	1.74	0.02	0.06	12.53	0.73	0.4	2.71	7.04	0.61	0.48	1256	16.85	22.72	88.78	-0.02	-1.1	58.71	22.09	0.22	0.11	0.02	0.22	0.28
171	fg3_m12	0	0.2	5	1	0.0	0.0	0.4732941205346424	-1.7445780383740657	2.6506217953729023	-0.02165294464900302	0.0018912437139171692	0.8585	0.0489881497259372	144	1.54	0.03	0.07	11.97	0.74	0.42	1.67	8.3	0.91	0.48	1256	17.25	25.56	86.41	-0.06	-1.14	56.63	22.34	0.1	0.04	0.06	0.1	0.79
172	fg3_m12	0	0.29	5	1	0.0	0.0	0.4986902370763418	-1.6969284851767164	2.701376844029648	-0.026581859565065556	0.005623781113137129	0.8242	0.08043376672161745	151	1.07	0.03	0.07	12.29	0.71	0.41	4.19	13.52	0.68	0.48	1256	16.19	13.78	89.29	-0.04	-1.09	57.56	23.19	-0.23	0.07	0.04	0.23	-1.22
173	fg3_m12	1	0.39	5	2	7.921254438885031	2.6907912081131893	0.488929603722844	-1.0796357271414438	1.790019951371204	0.6580066968986283	0.031510408816282656	0.7827	0.7237721409742706	157	12.58	0.03	0.07	12.25	0.79	0.32	13.49	39.53	1.63	0.88	2449	21.42	48.63	121.28	-0.1	-1.35	61.38	23.42	0.31	0.31	0.1	0.31	-2.57
174	fg3_m12	1	0.59	5	1	0.0	0.0	0.7201658860702623	-1.7531134366055308	2.9596386832187838	0.2253195239903271	0.02447047534670311	1.2192	0.36959783431275456	163	10.14	0.05	0.05	19.29	0.62	0.43	7.27	11.38	0.61	0.48	764	11.59	58.4	83.43	0.33	-0.77	90.26	26.64	0.06	-0.68	0.33	0.06	-0.47
175	fg3_m12	1	0.78	5	1	0.0	0.0	0.5916723273528021	-2.1763501364783977	4.3111639935178845	0.16395928713731672	0.019622405804885574	2.705	0.3629123254639727	169	4.84	0.03	0.06	15.55	0.57	0.58	4.09	12.68	0.3	0.48	756	11.55	26.99	85.24	0.06	-1.02	94.94	26.01	0.44	0.14	0.06	0.44	0.51
176	fg3_m12	1	0.98	5	1	0.0	0.0	0.6039057674341799	-2.2605589831847617	3.89495315074543	0.10223622578085316	0.006321483579281404	2.7417	0.2592427045016606	176	0.87	0.03	0.07	9.12	0.58	0.6	17.7	29.56	0.61	0.77	742	12.6	16.72	82.35	0.09	-0.93	90.73	23.69	0.85	0.42	0.09	0.85	-2.04
177	fg3_m12	1	1.17	5	1	0.0	0.0	0.5441783132846495	-2.3781032642372626	4.156764302724265	0.07682915077910991	0.001967568912359344	2.8281	0.3523580262773681	181	3.45	0.04	0.07	15.66	0.58	0.58	23.26	37.39	1.09	0.48	730	12.94	0.98	83.43	-0.09	-0.99	91.12	25.43	0.92	0.62	0.09	0.92	0.4
178	fg3_m12	1	1.37	5	1	0.0	0.0	0.6307799342792287	-2.3544823371984114	3.9663294680466468	0.0836004245988843	0.004249313728359644	2.6566	0.2963564398160084	188	1.96	0.03	0.08	19.08	0.55	0.6	10.44	14.19	0.68	0.48	368	10.76	13.32	78.51	-0.03	-0.96	107.26	28.16	0.69	0.01	0.03	0.69	0.23
179	fg3_m12	1	1.56	5	1	0.0	0.0	0.6012598093832632	-2.172328566855946	3.73833698881332	0.10808040715164356	0.005199480269973701	2.3043	0.15202173797828009	195	5.22	0.02	0.03	6.92	0.58	0.66	15.06	23.18	0.68	0.77	700	13.61	6.03	84.26	-0.04	-1.0	90.78	22.42	1.04	0.87	0.04	1.04	0.63
180	fg3_m12	1	1.76	6	2	4.203803011989404	1.7681536423438142	0.5793086112610849	-1.1327185924372103	2.1429305026824985	0.5046736974803377	0.06492217051215846	1.6197	0.7271801198718286	11	22.45	0.38	0.19	53.86	0.78	0.4	22.61	46.8	1.72	0.77	1092	15.72	164.57	126.93	-0.69	-0.33	128.8	65.6	1.19	1.06	0.69	1.19	-1.11
181	fg3_m12	1	1.81	6	2	3.770173538740927	1.227100124016802	0.5679115074705108	-1.189722350159896	2.4560513786976794	0.5772908632613143	0.037654951862077526	1.0167	0.7907658479026299	18	42.62	0.08	0.08	50.54	0.6	0.48	14.32	21.96	1.52	0.48	1068	16.02	32.82	187.17	0.03	-1.2	178.39	58.86	0.74	1.21	0.03	0.74	0.36
182	fg3_m12	1	1.86	6	2	6.4933090004036	2.828264354435317	0.5766310246603451	-1.0008418463884798	3.026945565388784	0.5163532864189083	0.021474026473636127	2.1199	0.7005649240020706	24	15.77	0.08	0.08	15.86	0.56	0.33	8.54	13.15	3.54	0.48	1369	20.26	57.75	113.58	0.49	-0.88	124.89	48.6	1.3	0.91	0.49	1.3	0.38
183	fg3_m12	1	1.91	6	2	7.7269357250393345	2.7717879347175725	0.6409857595429599	-1.0320542740959433	3.4384088358430542	0.4366962015428387	-0.04617841745365908	1.7501	0.7642612447665358	29	3.58	0.07	0.06	7.49	0.36	0.15	11.44	13.18	0.86	0.48	360	9.91	2.83	39.22	0.17	-1.31	90.48	19.93	0.63	0.45	0.17	0.63	0.64
184	fg3_m12	1	2.0	6	2	5.2946238991651935	2.486108051098812	0.5779251307549365	-0.7342327115927355	1.7136044814624196	0.6577961407802526	0.09330068159933033	1.1698	0.6891085009753269	36	29.24	0.11	0.07	18.55	0.71	0.52	12.5	12.91	1.82	0.77	716	16.05	108.96	43.79	0.23	-0.05	120.08	29.84	0.15	-0.26	0.23	0.15	0.02
185	fg3_m12	1	2.05	6	1	0.0	0.0	0.5745616970383024	-1.4595738390549657	2.9983885646609734	0.20246542738333734	0.013841287263149298	0.9598	0.3835936638304353	43	4.67	0.16	0.05	33.25	0.34	0.49	26.02	28.22	0.91	0.21	705	13.47	25.46	87.23	0.6	-0.83	168.21	28.23	0.59	-0.01	0.6	0.59	1.75
186	fg3_m12	1	2.15	6	1	0.0	0.0	0.6109994403051445	-2.151833618280667	4.896097102185398	0.1904928574991688	-0.012972792562939256	3.2935	0.6305114230215292	50	16.39	0.09	0.07	13.25	0.22	0.48	27.66	23.37	0.68	0.48	368	8.11	12.9	57.33	0.02	-0.16	162.27	34.38	0.86	0.55	0.02	0.86	0.1
192	fg3_m12	0	2.69	6	1	0.0	0.0	0.5619922681162852	-2.03716436170161	3.515504361870852	-0.04009783558267367	0.001359727357632809	1.4914	0.2196335397925952	90	7.36	0.05	0.03	12.13	0.26	0.59	11.55	16.11	0.68	0.77	757	14.24	11.96	57.04	-0.08	-0.22	142.64	17.37	0.42	-0.29	0.08	0.42	-0.93
